question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
n064,aragon|2017|main|75,Aragón,2017,aparato-digestivo,main,75,"En la disfunción del esfínter de Oddi tipo III, ¿cómo están los enzimas hepáticos y el conducto biliar común?",Enzimas hepáticos alterados y conducto biliar normal.,Enzimas hepáticos normales y conducto biliar dilatado.,Ninguna de las respuestas anteriores es correcta.,Enzimas hepáticos alterados y conducto biliar dilatado.,c,Ninguna de las respuestas anteriores es correcta.,,27,AD_ARAGON_2017__EXAM__exam__cuadernillo-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-realizado-el.pdf,AD_ARAGON_2017__ANSWER_KEY__answer-key__plantilla-de-respuestas-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-.pdf,new182,062e668bcac1984c2937722153bbd5a43374f117619688a868f433f472a0dd77,87851a4f1a7c62bad4a78f8860342dbc1601f73dc6fb4dd17f81e8e1e4ad835e
n065,andalucia|2022|reserva|151,Andalucía,2022,aparato-digestivo,reserva,151,"Una mujer de 45 años de edad, con sospecha de disfunción del esfínter de Oddi, se somete a una CPRE por elevación de enzimas hepáticas y dolor abdominal leve persistente. La canulación es difícil y requiere un precorte para el acceso a la vía biliar. Tras el procedimiento la paciente desarrolla un dolor abdominal grave, con elevación de las cifras de lipasa hasta 2.000 UI/L. Otros parámetros de laboratorio son normales. ¿Cuál de las siguientes medidas podrían haberse empleado para evitar esta complicación?",Inserción de un stent biliar.,Esfinterotomía pancreática.,Parche previo de nitroglicerina.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,43,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__EXAM__12__revisado-56007-fea-aparato-digestivo-final-pdf.pdf,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__CORRECTION__14__def-feaapdigestivo-sas-2023-pdf.pdf,new182,66f17c182747443af0c46f7af84b68457638a9acf249adda4c17b29c7f63e7b4,6b0392a6d8167682974ecc0922b3ff056b2a0a60b9dc97c7accdbbe60f71cc70
n066,andalucia|2021|cuestionario-teorico|77,Andalucía,2021,aparato-digestivo,cuestionario-teorico,77,¿Cuál es el tratamiento inicial de elección para una proctitis ulcerosa con actividad leve-moderada?,Mesalazina oral,Ninguna de las respuestas anteriores es correcta.,Combinación de Mesalazina oral y tópica,Beclometasona,b,Ninguna de las respuestas anteriores es correcta.,,18,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,e94d7fc0b5ed4686a72db98c98b89b8824c0764083497c3a0df11f3ac52847bc,a562082be9ecc9e26e20adb216d28e153cc0ee31788634f6364e53161e03a43b
n067,galicia|2022|main|84,Galicia,2022,aparato-digestivo,main,84,"Paciente de 75 años, con historia previa de hemorragia digestiva alta secundaria a úlcera gástrica y a tratamiento con corticoides por polimialgia reumática. El paciente presenta una artritis a estudio que precisa tratamiento con AINEs para control sintomático. Tras evaluación exhaustiva del paciente, se determina un riesgo cardiovascular bajo. ¿Qué tratamiento indicaría en este paciente?:",Naproxeno e IBP.,AINEs clásicos e IBP.,Ninguna de las respuestas anteriores es correcta.,Naproxeno y Misoprostol.,c,Ninguna de las respuestas anteriores es correcta.,,17,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,8cbb10bad732714a984c6fc613188ae3f51c74e106ed186af6ba6dcd04326a15,6c5c8f1a2a48627497f0997a20aefa90f8f858c4a3600c2254e0bd36f6d0b95e
n068,castilla-la-mancha|2017|main|36,Castilla-La Mancha,2017,aparato-digestivo,main,36,"Con respecto al estudio genético en la enfermedad celiaca, señale la opción correcta",La tipificación HLA tiene un alto valor predictivo positivo.,"La tipificación HLA tiene un valor predictivo negativo bajo, por lo que no es útil para el cribado en grupos de mayor prevalencia.",Ninguna de las respuestas anteriores es correcta.,El estudio HLA no es útil en casos de duda diagnóstica.,c,Ninguna de las respuestas anteriores es correcta.,,7,AD_CASTILLA_LA_MANCHA_2017_2018__EXAM__exam__cuestionario-fea-aparato-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2017_2018__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,85b9c2fb6ee40bf1f16aa95f5c0cead7228568a2e2aa40081b0021efa0c4a3fc,861ce89120467836495eb38568cb0fd0c5de70fb62cebb575b72429074d66120
n069,castilla-la-mancha|2022|main|74,Castilla-La Mancha,2022,aparato-digestivo,main,74,Señale la opción verdadera en relación con la Biopsia Hepática,En la actualidad ya no existen indicaciones para realizar biopsia hepática.,El consentimiento informado no es necesario dado que las complicaciones son muy raras.,Ninguna de las respuestas anteriores es correcta.,El diámetro de la aguja utilizada debe ser de 20 gauge en la biopsia percutánea.,c,Ninguna de las respuestas anteriores es correcta.,,13,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,9105ad0ca64066733d0de2499e19b9de9dba1dd9ebdc95c9922f5a163880ea0c,a011c03c8d9b54e934fcc27a84e0852f6d7cc6d2f4c793a74959bacacd7cd135
n070,comunitat-valenciana|2022|main-47-80|50,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,50,"A un paciente de 57 años se le realiza una colonoscopia hasta ciego, con una preparación de Boston de 8 puntos, resecándose 2 pólipos sésiles (Paris 0-Is) de forma completa y no fragmentada: un adenoma tubular con displasia de bajo grado de 6mm y un adenoma serrado sésil de 6mm con displasia. ¿Cuál sería la recomendación de seguimiento según las últimas recomendaciones de la guía de vigilancia postpolipectomía de la Sociedad Europea de Endoscopia Digestiva (ESGE) de 2020?",Vuelta al programa de cribado de CCR.,Colonoscopia en 1 año.,Ninguna de las respuestas anteriores es correcta.,Colonoscopia en 5 años.,c,Ninguna de las respuestas anteriores es correcta.,,16,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,new182,34472ffbb41629a3b01f00082bcc6f48d23896b169338880d605923b0d9726c2,84a415d1f48ab6ad600f4de133375d9bb89f1a14fe59920ecdb0452ed6dc9883
n071,la-rioja|2021|main|10,La Rioja,2021,aparato-digestivo,main,10,"Un paciente que ha requerido una resección ileocecal por enfermedad de Crohn hace 18 meses presenta en una colonoscopia 9 meses tras la intervención un índice de Rutgeerts i1. Desde hace 3 meses presenta dolor abdominal de tipo cólico y distensión abdominal. Se realiza una analítica general donde todos los parámetros de inflamación son estrictamente normales y una calprotectina fecal de 80 mcg/g. Ante esta situación, señale la respuesta correcta:","A pesar de tener analítica normal, el paciente presenta una calprotectina fecal elevada y es muy probable que tenga recurrencia postquirúrgica.","Probablemente se trate de un trastorno funcional, ya que tanto la analítica como la calprotectina fecal son normales.",Ninguna de las respuestas anteriores es correcta.,Es necesario realizar una dilatación endoscópica de la anastomosis ileocólica para poder valorar el neoíleon terminal.,c,Ninguna de las respuestas anteriores es correcta.,,6,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,new182,ef72bceae34d002304968d47b0112c02b9755eac6a86b9657299c87baf4d6ce9,3c0a57e7ff5cf091b37bb52e735e185ce1eea34923024a9a965afcda03b60ec4
n072,galicia|2019|main|45,Galicia,2019,aparato-digestivo,main,45,"Referido a las pancreatitis agudas biliares, señale la respuesta CORRECTA:",La mortalidad en la primera semana se debe principalmente a infección de la necrosis.,La CPRL precoz en ausencia de colangitis mejora la evolución.,La nutrición parenteral precoz disminuye la mortalidad en las pancreatitis agudas graves.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,10,AD_GALICIA_OPE_2019__EXAM__gal-05__cas-especifico-digestivo-20210925132858-cas-pdf.pdf,AD_GALICIA_OPE_2019__CORRECTION__gal-07__fea-aparello-dixestivo-20211214124928-cas-pdf.pdf,new182,e962541dd154ff9d005369d0a033f72a25e2b52a9a14a61dd50b8c489219f6e5,a16d3668339859c52aa0634d542ec2187c317440422cbfc4d56585724ea7a7fb
n073,galicia|2016|main|13,Galicia,2016,aparato-digestivo,main,13,¿Cuál de las siguientes afirmaciones es correcta con respecto a los cuerpos extraños digestivos?.,Solamente está recomendada la realización de radiografía de torax y abdomen cuando existe sospecha de hueso.,"En el bolo alimenticio, a pesar de que no se observe hueso en la radiología, no se debe demorar su extracción más de 3h.",La ingesta de coca-cola previa a la endoscopia ha demostrado científicamente ser eficaz en la extracción de cuerpos extraños tipo bolo de carne.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,5,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,new182,149ff2622c79d566513b52352a36da8f8190ddcaf1c990364ea054492207cf83,0679097e4d6c2452db8742c1a66b0bd9a3581a58246784444c512896d2a79e74
n074,region-de-murcia|2019|main|10,Región de Murcia,2019,aparato-digestivo,main,10,"Para describir la extensión de un Esófago de Barrett, se sugiere el empleo de:",La clasificación de Savary-Miller modificada.,La clasificación de París.,La clasificación de Los Ángeles.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,2,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,new182,cee5f4fe0fd7822ae067e303c812984bdc63a730c264caae7632200354e6d96a,2771e2899a1ae492b87c26eb0c24046d423ae8a7c04c4e95b9c3f6f55f055f62
n075,comunidad-de-madrid|2021|main|56,Comunidad de Madrid,2021,aparato-digestivo,main,56,"La acalasia tipo III (espástica), identificada a través de un estudio manométrico de alta resolución, se caracteriza por la ausencia de relajación del esfínter esofágico inferior (EEI), con un IRP4 superior al valor de normalidad, y:",Presurización panesofágica en más del 20% de las degluciones secas.,Ninguna de las respuestas anteriores es correcta.,Peristalsis fallida en el 100% de las degluciones líquidas y ausencia de presurización esofágica,Relajaciones inadecuadas de la unión esófago-gástricas en más del 50% de las degluciones líquidas.,b,Ninguna de las respuestas anteriores es correcta.,,11,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,fb3be85beeade4e1f4e12a07903970aea868ec979b16450ec9b2b2cd41e34c42,d9d2e620fe63c2c97398b082468e8ed3c0f310833b8ffa6e58179942faba87ea
n076,comunidad-de-madrid|2021|main|41,Comunidad de Madrid,2021,aparato-digestivo,main,41,"Para pacientes con un adenoma de ≥10 mm o con displasia de alto grado, la Sociedad Europea de Endoscopia Gastrointestinal (ESGE) recomienda una colonoscopia de vigilancia después de:",1 año,Ninguna de las respuestas anteriores es correcta.,5 años,10 años,b,Ninguna de las respuestas anteriores es correcta.,,9,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,3d8243ddc3dfe6db19717f5ea3bdb79fa28207436c38ae35bd44e82f1b696d71,237995f3e6ad0f9d164f2790907adf46f58a43edd39612c5b6bb1e10ff4f9c2d
n077,comunidad-de-madrid|2021|main|111,Comunidad de Madrid,2021,aparato-digestivo,main,111,"Para la extracción de pólipos diminutos, la Sociedad Europea de Endoscopia Gastrointestinal (ESGE) recomienda incluir un margen claro de tejido normal de:",10 mm,Ninguna de las respuestas anteriores es correcta.,5 mm,No se requiere margen,b,Ninguna de las respuestas anteriores es correcta.,,20,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,e15421c9aae33a0ddf1e2fac89034a65596aabcf2fd32e0c7c1f7dfdb4936de5,6361c92e6c8873a14ed68183d11b37b8fd50e3a8daa64cf53c53c9151ad5ac72
n078,comunidad-de-madrid|2021|main|92,Comunidad de Madrid,2021,aparato-digestivo,main,92,¿Cuál es el factor de riesgo más comúnmente asociado a la trombosis portal no cirrótica?,Insuficiencia cardíaca congestiva,Enfermedad de Behçet,Hipertensión arterial,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,17,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,b70c99e797cd6cad8f525f0ae348f0bd0952e27987af3972bee8c414446ea467,9c4895d06d1cb066db4c3e951b822e8e766d35e1e59615eae48a5ac5e61cdeac
n079,andalucia|2021|cuestionario-teorico|19,Andalucía,2021,aparato-digestivo,cuestionario-teorico,19,Señale la opción correcta sobre la ectasia vascular antral:,La erradicación de H. pylori revierte la GAVE,Ninguna de las respuestas anteriores es correcta.,En pacientes con hemorragia refractaria a tratamiento endoscópico por GAVE se debe colocar un TIPS,La profilaxis secundaria se debe hacer con beta-bloqueantes,b,Ninguna de las respuestas anteriores es correcta.,,6,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,30e9598c7fdfb10ad72165f900cfd238c44474c6b32ec128403a3fc68e235cc4,a4b03dc62e139791556ca2c78373a855861612fb1b4b8f444b6348e57b99c55b
n080,la-rioja|2024|main|63,La Rioja,2024,aparato-digestivo,main,63,¿Cuál es la manifestación extraintestinal cutánea más frecuente en la enfermedad inflamatoria intestinal?:,Pioderma gangrenoso.,Ninguna de las respuestas anteriores es correcta.,Síndrome de Sweet.,Pioestomatitis vegetante.,b,Ninguna de las respuestas anteriores es correcta.,,16,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,70a11b48d03dacc5eef6414c018eac3360ec6056e7725cc01d30fac219fb2698,e5114106926f03936e28e03d4afcad82e02baf4daf2ec1556c767b5b42c4786d
n081,galicia|2016|main|17,Galicia,2016,aparato-digestivo,main,17,"En un paciente con colangitis esclerosante primaria y colitis ulcerosa en remisión, se le realiza una colonoscopia y se detectan lesiones invisibles con displasia de alto grado confirmadas por dos patólogos. ¿Que actitud se debe tomar ante este paciente según las recomendaciones ESGE/AESL?.",Cromoendoscopia con biopsias múltiples en 3 meses.,Nueva colonoscopia con biopsias múltiples en 3 meses.,Endomicroscopía confocal con biopsias en 3 meses.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,6,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,new182,b8c90bc0332aefc8c19545acd235d60659c903b871029f1bef4cba619552c768,779a6f148086c6c413223897d25a5383eb6b402cdd15ad2cfda3422f21e7f418
n082,andalucia|2021|cuestionario-teorico|20,Andalucía,2021,aparato-digestivo,cuestionario-teorico,20,En una mujer de 82 años con adenocarcinoma gástrico se aprecia una lesión periumbilical. Se trata de una lesión metastásica denominada:,Adenopatía de Wirchows,Tumor de Krukenberg,Ninguna de las respuestas anteriores es correcta.,Metástasis de Blumer,c,Ninguna de las respuestas anteriores es correcta.,,7,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,c5029dc47be13813d5a2ceaf5cf026726cf980babf5ceab209f770b9d0647c74,b8bc535c9920966fcf5775a147f1ddb99bce672858e6acd85e765b195abe2f2b
n083,castilla-la-mancha|2022|main|45,Castilla-La Mancha,2022,aparato-digestivo,main,45,"Según la clasificación de Montreal para la Enf. Crohn, un varón con debut de la enfermedad a los 35 años, localización ileocolónica y patrón estenosante se correspondería a",A1L2LB2,Ninguna de las respuestas anteriores es correcta.,A3L2B1,A1L1B3,b,Ninguna de las respuestas anteriores es correcta.,,9,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,c2ab722556b06eba0bc6794496c36ad073098f010dc48fe2ccc9995dd203db1a,25c1524580ad16ddb1f352dd96c3c4b7b6247db38ea4add096b66c913ac102c6
n084,la-rioja|2021|main|95,La Rioja,2021,aparato-digestivo,main,95,En los mecanismos fisiopatológicos de la esofagitis eosinofílica es cierto:,Son mecanismos claramente conocidos.,No se trata de un proceso inflamatorio de etiología inmunoalérgica.,Ninguna de las respuestas anteriores es correcta.,En este proceso inflamatorio no participan células T ni células B.,c,Ninguna de las respuestas anteriores es correcta.,,33,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,new182,4e43db13a7394bfc327af73231c075ec16b643e5a4bf7857c2d0bc3783cc7d36,2f6f14d82a61ce505a6848fc66501a34f0cccd72f9ff7b4b23f3b62cf07d7ae2
n085,andalucia|2021|cuestionario-teorico|96,Andalucía,2021,aparato-digestivo,cuestionario-teorico,96,"En el tratamiento de la hepatitis autoinmune, en el caso de intolerancia a Azatioprina, el tratamiento de segunda línea según las guías europeas es:",Interferon Alfa,Corticoides a dosis plenas,Ninguna de las respuestas anteriores es correcta.,Tacrólimus con o sin corticoides,c,Ninguna de las respuestas anteriores es correcta.,,22,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,c007f2fa5e6569055b8606b6d320ca4826ff01039970c6ea47364a3321da3be3,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637
