deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
432,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,af12ed392c7a9917df24f5dfc5b8af2b5b9b7ed54f8c22ce8b66dd8e2686774d,54,b79,illes-balears|2022|caso-4|81,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-4,79,False,c,Ninguna de las respuestas anteriores es correcta.,"Mujer de 18 años sin antecedentes personales ni familiares de interés y sin hábitos tóxicos. Ingresa por fiebre, pérdida de peso asociada a hiporexia, diarrea de comienzo reciente sin productos patológicos y dolor abdominal de dos semanas de evolución.

Exploración. Temperatura: 37,6 °C; TA: 100/60 mmHg; consciente, orientada, eupneica; peso: 40 quilos, talla: 155 cm, delgadez, retraso del desarrollo puberal, palidez discreta, bien hidratada y perfundida. No se palparon adenopatías. La auscultación cardiorrespiratoria fue normal y la exploración abdominal no mostró hallazgos de interés. En la
inspección anal se observó una hemorroide centinela y una fisura anal en el rafe posterior.

En la analítica destacaban, hemoglobina: 9,9 g/dl; hematocrito: 34 %; VCM: 81 fl; leucocitos: 15.600 /μl (82 % neutrófilos); plaquetas: 699.000 /μl; VSG: 41 Fe: 15 μg/dl; ferritina: 247 ng/ml; proteína C reactiva: 9,7 mg/dl.

Los coprocultivos y los parásitos en heces fueron negativos.
En la colonoscopia se exploró hasta el ciego y se hizo una ileoscopia de los últimos 10 cm. En todo el trayecto explorado se apreciaron úlceras profundas serpiginosas entre áreas de mucosa sana y se tomaron muestras para biopsia. Las biopsias del íleon y el colon fueron compatibles con una inflamación crónica activa.

¿Cuál debe ser el tratamiento inicial de esta paciente?",Antibióticos de amplio espectro.,Inmunosupresores como la azatioprina.,Ninguna de las respuestas anteriores es correcta.,5-ASA.,fe93cd70d8e884b8fe862cf34538f99976857439c3fd520bc51723f407135a2f,55d6624c3ab30864fae75082322112826d89a981ecb178a5bb67cb93e2db07f8,1479,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
433,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,af898d64c6b40345802cd77c33e27d52ccfa69a570036ee543fd6a3dd33ffe7f,86,b132,illes-balears|2022|caso-6|135,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-6,132,True,c,Ninguna de las respuestas anteriores es correcta.,"Paciente de 62 años con los antecedentes siguientes:

No alergias.

Exfumador: tabaquismo activo desde la juventud hasta los 58 años.

Tosedor habitual.

Consumo diario de alcohol desde hace más de diez años. Consume dos cañas de cerveza, cuatro vasos de vino y dos carajillos al día. El fin de semana toma alguna cerveza más en fiestas y celebraciones y uno o dos gin-tonics.

Dice que no toma drogas.

Dice que no tiene antecedentes patológicos relevantes. No hace controles con su médico de cabecera. Nunca va al médico.
Enfermedad actual: consulta por distensión abdominal molesta, un aumento del perímetro abdominal progresivo de dos semanas de evolución y piernas hinchadas.

Exploración física: bien coloreado, subictericia conjuntival dudosa, arañas vasculares y telangiectasias en el tronco, eritema palmar e hipertrofia parotídea.

Cardiocirculatorio: pulsos rítmicos 90 lpm, soplo sistólico plurifocal, no ingurgitación yugular, edemas maleolares moderados.

Respiración: espiración un poco alargada, algún roncus diseminado.
Abdomen: muy distendido; indoloro a la presión o a la descompresión; sin defensa; matidez en flancos; la matidez cambia con los cambios posturales; signo de la ola; hepatomegalia de tres traveses, lisa e indolora; esplenomegalia dudosa, difícil de delimitar; pequeña protrusión umbilical; no reflujo hepatoyugular.

Radiografía del tórax: elevación de ambos hemidiafragmas.

Radiografía del abdomen: aumento difuso de la densidad, se aprecia perfil hepático y esplénico.

Electrocardiograma normal.

Analítica:
Leucocitos: 3.100/mm³ (3.000-10.000); Hto: 39 % (40-46); Hb: 12,1 g/dl (12-15); VCM: 105 fl (80-100); plaquetas: 105.000/mm³ (150.000-400.000); Quick: 59 % (> 70 %); INR: 1.4 (N 0.8-1.2); creatinina: 1.0 mg/dl; urea: 40 mg/dl; Na: 136 mEq/L; K: 4 mEq/L; urato: 7.9 (< 7); bilirrubina total: 1.9 mg/dl (< 1.3) GOT (ASAT): 105 UI/ml (< 40); GPT (ALAT): 50 UI/ml (< 40); GGT: 480 UI/ml (< 45); FA: 125 UI/ml (< 135); albúmina: 3,2 g/dl (> 3,5).

El resto de la analítica básica es normal.
Ecografía abdominal: líquido libre muy abundante, hígado de ecogenicidad aumentada difusamente, heterogéneo, difícil de ver por la ascitis. Forma hepática

irregular un poco abollonada, macronodular. Vena porta permeable, dilatada. Venas suprahepáticas permeables, no dilatadas. Vía biliar intrahepática y extrahepática normal. Vesícula con litiasis múltiple, no distendida y no edematosa. Bazo ligeramente aumentado de tamaño (15 cm de longitud máxima). El resto no tiene alteraciones. Páncreas no visto por interposición de aire.

Se hace una paracentesis (diagnóstica y evacuadora), y se obtienen 6.000 ml de ascitis.

Análisis del líquido ascítico:
- Glucosa: 120 mg/dl.
- Proteínas: 1,0 g/dl.
- Albúmina: 0,8 g/dl.
- LDH: 40 ui/ml.
- Hematíes: 100 /mm³.
- Leucocitos: 220 /mm³.

Si tuviese una hepatitis alcohólica, ¿qué afirmación sería falsa?",Hay que recomendar abstinencia total y definitiva de alcohol.,Hay que asegurar un aporte nutricional y vitamínico adecuado.,Ninguna de las respuestas anteriores es correcta.,Hay que valorar la gravedad de la hepatitis alcohólica mediante scores específicos antes de valorar el tratamiento que necesita.,dd01ca0776194300d0200c7882defd4a4ec26be88bec559bac2f2208eeb5cb44,c169aaced2f03ba634eb14c371404ddf3fc23c6c4980590300683703f8e07cd6,3182,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
434,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b153d9979035b2cc749363962c7eb8c68007643f117f99f835f1c421f59282dd,331,n013,la-rioja|2024|main|91,new182,,,,La Rioja,2024,aparato-digestivo,main,91,False,d,Ninguna de las respuestas anteriores es correcta.,"En el estudio de laboratorio de una anemia ferropénica, diversos parámetros férricos permiten apoyar dicho origen. En relación con estos parámetros, señale cuál de las siguientes afirmaciones es CORRECTA:",La saturación de transferrina se encuentra elevada.,El nivel sérico del receptor soluble de transferrina se encuentra disminuido.,La concentración de eritropoyetina (EPO) plasmática se encuentra reducida.,Ninguna de las respuestas anteriores es correcta.,2584e63452ff88e52873e88512cd11ed60703beb9997f751d4fed256ac49a6e7,115e2d28cb17517a0655e86c7d56e3f7a819d34880591c17438f37a02dc9ef0f,455,,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,d,1,1,d,1,1,d,1,1
435,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b43a94e80ade326f9c47e37c05ee5ccb86787596d040061c72540a90ed8ae399,488,n170,castilla-la-mancha|2017|main|67,new182,,,,Castilla-La Mancha,2017,aparato-digestivo,main,67,False,d,Ninguna de las respuestas anteriores es correcta.,"Según la clasificación de Bismuth-Corlette para el colangiocarcinoma perihiliar, el tipo IIlb corresponde a",Tumor que afecta al conducto hepático común distalmente a la confluencia de los conductos hepáticos derecho e izquierdo.,Tumor que alcanza la confluencia pero no afecta a ambos conductos hepáticos.,"Tumor que afecta al conducto hepático común y a ambos conductos hepáticos derecho e izquierdo, así como los multifocales.",Ninguna de las respuestas anteriores es correcta.,58a0f4cf408c45f15d2648148485a12fb6c42a4e0feea9764b3ebb50489491ff,1c9d1e5dd6ad97c32ae62a950381f6a7d35d1e2333482e6d81d643548aa64272,473,,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,d,1,1,d,1,1,d,1,1
436,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b4498f83a5f36b805011ebb41704503d4547d38a0056c2b50411dc7cef11540f,208,b319,comunidad-de-madrid|2021|main|52,retained318,,,,Comunidad de Madrid,2021,aparato-digestivo,main,319,True,b,Ninguna de las respuestas anteriores es correcta.,Seleccione la opción INCORRECTA en relación con la gastritis crónica tipo B,La densidad de la infección por H Pylori disminuye al avanzar hacia la gastritis atrófica multifocal y atrofia gástrica.,Ninguna de las respuestas anteriores es correcta.,Es de predominio antral.,El desarrollo de Metaplasia intestinal aumenta el riesgo de adenocarcinoma gástrico.,f48fd1786aedea5cffab89b6323746903c7b3c935dfeb4981742afd2bde710fb,74d46bf47c11c61017090c9515a2c922e901c3d95e513509d8f8b68f8360b494,352,,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=b,4,b,1,1,b,1,1,b,1,1,b,1,1
437,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b4f6b633730b2adec447036cfce2be05aa2185385c74e48c7eedb55ffd5aee17,446,n128,castilla-y-leon|2019|main|90,new182,,,,Castilla y León,2019,aparato-digestivo,main,90,False,b,Ninguna de las respuestas anteriores es correcta.,Señale la opción CORRECTA sobre las manifestaciones extraintestinales en la enfermedad inflamatoria intestinal (EII):,La artropatía axial es más frecuente que la periférica.,Ninguna de las respuestas anteriores es correcta.,La colangitis esclerosante primaria se diagnostica siempre después de la EII.,La espondilitis y la uveítis tienen un curso evolutivo dependiente de la actividad de la EII.,a9fbb658974bb601b512a58494c16780005c0436e5e92fc3405d58f9b8d6d26a,940ee061fefed7a1847bb5bd3277537c7262fa361b282d425f2db1c883c32212,391,,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=b,4,b,1,1,b,1,1,b,1,1,b,1,1
438,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b61c5f361850477137de6537515701f5ae6a7b92053febca95edf4ec865a8f9d,281,b441,aragon|2020|reserva-especifica|105,retained318,,,,Aragón,2020,aparato-digestivo,reserva-especifica,441,True,c,Ninguna de las respuestas anteriores es correcta.,Señale la respuesta INCORRECTA:,Se recomienda la colocación temporal de un stent de metal autoexpandible biliar completamente cubierto para hemorragias post-esfinterotomía refractaria a las modalidades hemostáticas estándar.,En pacientes con pancreatitis biliar leve se recomienda realizar en el mismo ingreso colecistectomía.,Ninguna de las respuestas anteriores es correcta.,"Para hepatolitiasis se aconseja un enfoque multidisciplinario que incluye endoscopia, radiología intervencionista y cirugía.",ab18a7baf07eac06492aaf40075e042bc851f4823db77bd6ac028df9d1d03993,92a35a6d05c48a72e30b6e0006890fb4b936aa55ff16f1c248acc6b78fb8588b,497,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
439,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b64d74a1eb38846548090215b30855def40d570f47103856ebcf76e51bc81d4f,57,b83,illes-balears|2022|caso-4|85,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-4,83,False,c,Ninguna de las respuestas anteriores es correcta.,"Mujer de 18 años sin antecedentes personales ni familiares de interés y sin hábitos tóxicos. Ingresa por fiebre, pérdida de peso asociada a hiporexia, diarrea de comienzo reciente sin productos patológicos y dolor abdominal de dos semanas de evolución.

Exploración. Temperatura: 37,6 °C; TA: 100/60 mmHg; consciente, orientada, eupneica; peso: 40 quilos, talla: 155 cm, delgadez, retraso del desarrollo puberal, palidez discreta, bien hidratada y perfundida. No se palparon adenopatías. La auscultación cardiorrespiratoria fue normal y la exploración abdominal no mostró hallazgos de interés. En la
inspección anal se observó una hemorroide centinela y una fisura anal en el rafe posterior.

En la analítica destacaban, hemoglobina: 9,9 g/dl; hematocrito: 34 %; VCM: 81 fl; leucocitos: 15.600 /μl (82 % neutrófilos); plaquetas: 699.000 /μl; VSG: 41 Fe: 15 μg/dl; ferritina: 247 ng/ml; proteína C reactiva: 9,7 mg/dl.

Los coprocultivos y los parásitos en heces fueron negativos.
En la colonoscopia se exploró hasta el ciego y se hizo una ileoscopia de los últimos 10 cm. En todo el trayecto explorado se apreciaron úlceras profundas serpiginosas entre áreas de mucosa sana y se tomaron muestras para biopsia. Las biopsias del íleon y el colon fueron compatibles con una inflamación crónica activa.

¿Cuál de estos estudios no es necesario antes de empezar un tratamiento biológico?",Determinación de Mantoux y QuantiFERON®.,Hemograma y bioquímica completa.,Ninguna de las respuestas anteriores es correcta.,Serologías infecciosas.,bf2e5fc43f2875b84d45e0056009ee6cd31f2965a8141b08e64281bade3e6d56,60aa96b2750e5791f12aabd81645747242fc4729be6929282a2cfc0cd29e0b09,1526,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
440,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b678ffedcaff1e5ecb08a336c640fc27d328f7acb96b65b3278e2c887be65b40,65,b93,illes-balears|2022|caso-4|96,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-4,93,False,d,Ninguna de las respuestas anteriores es correcta.,"Mujer de 18 años sin antecedentes personales ni familiares de interés y sin hábitos tóxicos. Ingresa por fiebre, pérdida de peso asociada a hiporexia, diarrea de comienzo reciente sin productos patológicos y dolor abdominal de dos semanas de evolución.

Exploración. Temperatura: 37,6 °C; TA: 100/60 mmHg; consciente, orientada, eupneica; peso: 40 quilos, talla: 155 cm, delgadez, retraso del desarrollo puberal, palidez discreta, bien hidratada y perfundida. No se palparon adenopatías. La auscultación cardiorrespiratoria fue normal y la exploración abdominal no mostró hallazgos de interés. En la
inspección anal se observó una hemorroide centinela y una fisura anal en el rafe posterior.

En la analítica destacaban, hemoglobina: 9,9 g/dl; hematocrito: 34 %; VCM: 81 fl; leucocitos: 15.600 /μl (82 % neutrófilos); plaquetas: 699.000 /μl; VSG: 41 Fe: 15 μg/dl; ferritina: 247 ng/ml; proteína C reactiva: 9,7 mg/dl.

Los coprocultivos y los parásitos en heces fueron negativos.
En la colonoscopia se exploró hasta el ciego y se hizo una ileoscopia de los últimos 10 cm. En todo el trayecto explorado se apreciaron úlceras profundas serpiginosas entre áreas de mucosa sana y se tomaron muestras para biopsia. Las biopsias del íleon y el colon fueron compatibles con una inflamación crónica activa.

¿Cuál es el mecanismo de acción del ustekinumab?",Inhibe el TNFα.,Se une a una integrina del endotelio intestinal.,Inhibe los receptores JAK1 y JAK3.,Ninguna de las respuestas anteriores es correcta.,86d5f666a7371d1682824ddeb10324d905b5742cc651ced0cd31cb942201710b,b6a1486c04d022b6830b57e48e4ace08ffc45fc7537fe9cf39990b7b4f3bfe96,1494,,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,d,1,1,d,1,1,d,1,1
441,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,b906d28a26e6f4c2d3a5efb0d67b538c4f60c6d88607a4a760eb3cc5fa7da098,229,b349,comunitat-valenciana|2022|main-47-80|66,retained318,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,349,False,b,Ninguna de las respuestas anteriores es correcta.,Uno de los siguientes ítems no es criterio de trasplante hepático según King´s College en el fallo hepático agudo por paracetamol:,"INR > 6,5.",Ninguna de las respuestas anteriores es correcta.,"Creatinina > 3,4 mg.",Encefalopatia grado 3-4,7b16169e83bc16fa53c72e3d36bde0b1fdf2fefacfa15470a7d3412aa61d371b,6e3658c856479f0b36b3781a7796848b71500749c92a066587a314da74551b1c,232,,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=b,4,b,1,1,b,1,1,b,1,1,b,1,1
442,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,bb19defa51a2aafc950fb09ec9e2a65f51f5895c4802d630b1bf9fa725908710,352,n034,la-rioja|2021|main|20,new182,,,,La Rioja,2021,aparato-digestivo,main,20,False,c,Ninguna de las respuestas anteriores es correcta.,¿Cuál es el tratamiento con mayor evidencia (grado de recomendación 1B) para el tratamiento de la colitis microscópica?,Mesalazina.,Colestiramina.,Ninguna de las respuestas anteriores es correcta.,Subsalicilato de bismuto.,54d2b12728bb7525c8e9886846e579f436282882ba7cacda5e80549edcd03fac,7fd3e150deffda386eeac662f8d949f382ec9c35c5d6c3a264ca093ca6c2d792,218,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
443,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,bda44bb33e6e71df3b903808ed01c6e3670325ea6890badc3fab65ef09890414,156,b235,castilla-la-mancha|2022|reserva-especifica|102,retained318,,,,Castilla-La Mancha,2022,aparato-digestivo,reserva-especifica,235,False,c,Ninguna de las respuestas anteriores es correcta.,El síndrome de Stauffer es un cuadro de colestasis intrahepática de origen paraneoplásico descrito inicialmente asociado a,Cáncer pulmonar microcítico.,Carcinoma hepatocelular.,Ninguna de las respuestas anteriores es correcta.,Adenocarcinoma de páncreas.,22d397dbd2d418176effebe56bbdd2ea52620438bc8e1413383d619cd5424ed6,7e85c5da08fc71a35193e8d36abefed4c9fe0c4a4c267cd2076615834600b6dc,250,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
444,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,bdbdbbaa319dd65f474e1ab8e1941313b479fc107ceb4b27a0a26955c648a6fa,263,b405,andalucia|2022|cuestionario-teorico|99,retained318,,,,Andalucía,2022,aparato-digestivo,cuestionario-teorico,405,False,d,Ninguna de las respuestas anteriores es correcta.,"Sobre el baremo MELD (Model for End Stage Liver Disease) y sus variantes en la gestión de la lista de espera de trasplante hepático, es cierto que:",Establece el riesgo de mortalidad a los 6 meses de su inclusión en lista activa.,El punto de corte para acceder a la lista de espera activa es de 18.,La puntuación MELD-Na mejora la precisión en la elección del momento de inclusión en lista de espera en pacientes con encefalopatía hepática.,Ninguna de las respuestas anteriores es correcta.,be14947a14d018c9fb29294ea1b3c258f2b37cb0af1b2f7a0ada84fa93a356c4,ddfab48b2566bd75def864bc1a71feb919db8f995f0c82b1458f6cf97ef447dc,485,,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,d,1,1,d,1,1,d,1,1
445,297,500,0,4,0.00000000,ALL_MODELS_CORRECT,False,openrouter_B-hard200-v1|,be40a738f2ebd58afc78bddbbca9379e2a60c236de87c2e9ee12b4336b48f93f,270,b418,andalucia|2021|cuestionario-teorico|80,retained318,,,,Andalucía,2021,aparato-digestivo,cuestionario-teorico,418,False,c,Ninguna de las respuestas anteriores es correcta.,"Para el diagnóstico de una pancreatitis crónica disponemos de técnicas morfológicas y técnicas de función pancreática, señale la respuesta correcta:",La colangiopancreatografía retrógrada endoscópica (CPRE) es la técnica morfológica de elección por su alta sensibilidad.,La disminución de la elastasa fecal es un marcador muy precoz de pancreatitis crónica.,Ninguna de las respuestas anteriores es correcta.,La cuantificación de grasa fecal en heces de 72 horas es muy útil por su fácil realización y por no existir alternativas a la misma.,cf65d5043e9a8cda99099f554b92b2e37312d68e8ae6b01354a73bfa29c0d09a,c7d58c9be7c0e7607e741e69550340a9e3e83e6a6697275f2ac2df95467da6a3,535,,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,c,1,1,c,1,1,c,1,1
